MonthDateKey,DepartmentKey,RoleKey,Headcount,Hires,Separations,CombatLosses,AverageMonthlyPayCredits,PayrollCostCredits
20240430,15,10,5778,284,23,0,6400,36979200
20240430,15,4,3753,0,22,0,12500,46912500
20240430,16,5,88967,5464,923,96,4200,373661400
20240430,16,3,3348,159,29,0,19000,63612000
20240430,16,4,6876,317,47,0,12500,85950000
20240430,16,10,4582,437,51,0,6400,29324800
20240430,16,16,7318,0,79,0,600,4390800
20240430,17,14,10153,603,110,0,4600,46703800
20240430,17,5,3371,150,34,13,4200,14158200
20240430,17,16,1640,173,12,0,600,984000
20240430,17,4,947,68,9,0,12500,11837500
20240430,18,15,22690,2161,99,0,11500,260935000
20240430,18,4,3668,0,22,0,12500,45850000
20240430,18,8,3866,37,34,0,4400,17010400
20240430,18,3,1828,64,10,0,19000,34732000
20240430,19,6,42789,2059,741,234,5600,239618400
20240430,19,10,29261,122,127,0,6400,187270400
20240430,19,16,13831,689,118,0,600,8298600
20240430,19,4,4934,349,38,0,12500,61675000
20240430,19,3,1921,39,15,0,19000,36499000
20240430,19,7,2792,0,29,13,5100,14239200
20240430,20,10,12327,0,116,0,6400,78892800
20240430,20,8,8213,328,42,0,4400,36137200
20240430,20,4,4671,192,49,0,12500,58387500
20240430,20,16,4573,0,49,0,600,2743800
20240430,20,3,1498,0,10,0,19000,28462000
20240430,21,10,25906,122,239,0,6400,165798400
20240430,21,8,16437,784,72,0,4400,72322800
20240430,21,4,9552,36,56,0,12500,119400000
20240430,21,16,8958,0,49,0,600,5374800
20240430,21,3,3029,18,22,0,19000,57551000
20240430,22,10,12816,898,97,0,6400,82022400
20240430,22,16,12934,489,66,0,600,7760400
20240430,22,17,3747,0,34,0,900,3372300
20240430,22,4,2420,0,27,0,12500,30250000
20240430,23,1,3635,86,22,0,42000,152670000
20240430,23,2,10737,361,49,0,28000,300636000
20240430,23,3,13887,565,126,0,19000,263853000
20240430,23,8,13630,296,60,0,4400,59972000
20240430,23,17,4624,0,19,0,900,4161600
20240430,24,10,12688,637,57,0,6400,81203200
20240430,24,8,8184,242,84,0,4400,36009600
20240430,24,4,4876,318,42,0,12500,60950000
20240430,24,16,4666,85,32,0,600,2799600
20240430,24,3,1582,74,13,0,19000,30058000
20240531,1,7,80957,6811,601,94,5100,412880700
20240531,1,9,31655,560,355,0,7800,246909000
20240531,1,3,6172,0,59,0,19000,117268000
20240531,1,4,12878,61,103,0,12500,160975000
20240531,1,16,29051,1639,222,0,600,17430600
20240531,2,7,64714,0,730,278,5100,330041400
20240531,2,10,14243,0,60,0,6400,91155200
20240531,2,4,7689,293,60,0,12500,96112500
20240531,2,16,6784,248,38,0,600,4070400
20240531,3,7,41115,1826,439,56,5100,209686500
20240531,3,10,10966,0,111,0,6400,70182400
20240531,3,4,5976,607,30,0,12500,74700000
20240531,3,16,5274,433,41,0,600,3164400
20240531,4,10,32437,2874,276,0,6400,207596800
20240531,4,8,19510,930,170,0,4400,85844000
20240531,4,4,12435,201,98,0,12500,155437500
20240531,4,16,12347,849,113,0,600,7408200
20240531,4,3,3827,0,39,0,19000,72713000
20240531,5,10,19367,857,161,0,6400,123948800
20240531,5,8,11567,326,73,0,4400,50894800
20240531,5,4,6824,0,52,0,12500,85300000
20240531,5,16,7007,226,51,0,600,4204200
20240531,5,3,2396,0,13,0,19000,45524000
20240531,6,9,113808,6174,532,0,7800,887702400
20240531,6,10,38673,1647,172,0,6400,247507200
20240531,6,16,22078,0,212,0,600,13246800
20240531,6,3,5422,0,46,0,19000,103018000
20240531,6,4,9223,0,101,0,12500,115287500
20240531,7,10,39510,3258,438,0,6400,252864000
20240531,7,8,22929,334,248,0,4400,100887600
20240531,7,4,14811,671,125,0,12500,185137500
20240531,7,16,14443,228,118,0,600,8665800
20240531,7,3,4623,5,46,0,19000,87837000
20240531,8,10,24817,323,193,0,6400,158828800
20240531,8,8,15068,0,108,0,4400,66299200
20240531,8,4,9960,627,58,0,12500,124500000
20240531,8,16,9699,281,88,0,600,5819400
20240531,8,3,3149,109,23,0,19000,59831000
20240531,9,10,32581,936,243,0,6400,208518400
20240531,9,8,20232,576,156,0,4400,89020800
20240531,9,4,12181,328,98,0,12500,152262500
20240531,9,16,11644,0,71,0,600,6986400
20240531,9,3,3912,0,29,0,19000,74328000
20240531,10,10,32867,1572,253,0,6400,210348800
20240531,10,8,18870,0,193,0,4400,83028000
20240531,10,4,11420,64,88,0,12500,142750000
20240531,10,16,11474,0,126,0,600,6884400
20240531,10,3,4068,312,40,0,19000,77292000
20240531,11,10,49898,1129,395,0,6400,319347200
20240531,11,8,30643,0,320,0,4400,134829200
20240531,11,4,18419,0,203,0,12500,230237500
20240531,11,16,19551,290,203,0,600,11730600
20240531,11,3,6574,143,77,0,19000,124906000
20240531,12,10,19948,1062,89,0,6400,127667200
20240531,12,8,12241,140,130,0,4400,53860400
20240531,12,4,7273,153,60,0,12500,90912500
20240531,12,16,6956,0,56,0,600,4173600
20240531,12,3,2478,189,26,0,19000,47082000
20240531,13,13,11353,0,88,0,2800,31788400
20240531,13,16,2924,1,31,0,600,1754400
20240531,13,10,956,47,11,0,6400,6118400
20240531,13,4,322,17,1,0,12500,4025000
20240531,14,12,23641,0,220,0,3100,73287100
20240531,14,16,4247,0,42,0,600,2548200
20240531,14,4,1269,0,8,0,12500,15862500
20240531,14,18,1237,0,10,0,8500,10514500
20240531,15,11,21901,1399,146,0,9200,201489200
20240531,15,12,4631,115,22,0,3100,14356100
20240531,15,16,11558,0,83,0,600,6934800
20240531,15,10,5436,0,62,0,6400,34790400
20240531,15,4,3919,212,46,0,12500,48987500
20240531,16,5,88939,927,955,493,4200,373543800
20240531,16,3,3441,114,21,0,19000,65379000
20240531,16,4,6457,0,59,0,12500,80712500
20240531,16,10,4578,48,52,0,6400,29299200
20240531,16,16,7427,164,55,0,600,4456200
20240531,17,14,9338,0,70,0,4600,42954800
20240531,17,5,3330,0,33,13,4200,13986000
20240531,17,16,1583,0,10,0,600,949800
20240531,17,4,968,28,7,0,12500,12100000
20240531,18,15,21807,0,177,0,11500,250780500
20240531,18,4,3687,57,38,0,12500,46087500
20240531,18,8,3756,0,29,0,4400,16526400
20240531,18,3,1959,139,8,0,19000,37221000
20240531,19,6,41722,0,508,236,5600,233643200
20240531,19,10,27369,0,137,0,6400,175161600
20240531,19,16,13667,0,73,0,600,8200200
20240531,19,4,4628,0,26,0,12500,57850000
20240531,19,3,1972,62,11,0,19000,37468000
20240531,19,7,2828,69,33,12,5100,14422800
20240531,20,10,13191,953,89,0,6400,84422400
20240531,20,8,8199,20,34,0,4400,36075600
20240531,20,4,4763,148,56,0,12500,59537500
20240531,20,16,4660,127,40,0,600,2796000
20240531,20,3,1630,143,11,0,19000,30970000
20240531,21,10,25465,0,168,0,6400,162976000
20240531,21,8,15324,0,146,0,4400,67425600
20240531,21,4,9357,0,70,0,12500,116962500
20240531,21,16,9266,416,108,0,600,5559600
20240531,21,3,3241,234,22,0,19000,61579000
20240531,22,10,12926,174,64,0,6400,82726400
20240531,22,16,12831,0,82,0,600,7698600
20240531,22,17,3957,243,33,0,900,3561300
20240531,22,4,2637,241,24,0,12500,32962500
20240531,23,1,3988,398,45,0,42000,167496000
20240531,23,2,10934,253,56,0,28000,306152000
20240531,23,3,14226,446,107,0,19000,270294000
20240531,23,8,14922,1450,158,0,4400,65656800
20240531,23,17,4554,0,43,0,900,4098600
20240531,24,10,13006,374,56,0,6400,83238400
20240531,24,8,7536,0,38,0,4400,33158400
20240531,24,4,4602,0,25,0,12500,57525000
20240531,24,16,4624,0,37,0,600,2774400
20240531,24,3,1505,0,15,0,19000,28595000
20240630,1,7,81554,1698,1101,172,5100,415925400
20240630,1,9,33067,1727,315,0,7800,257922600
20240630,1,3,6541,412,43,0,19000,124279000
20240630,1,4,13007,257,128,0,12500,162587500
20240630,1,16,29131,244,164,0,600,17478600
20240630,2,7,67399,3741,1056,269,5100,343734900
20240630,2,10,13825,0,82,0,6400,88480000
20240630,2,4,7625,15,79,0,12500,95312500
20240630,2,16,6511,0,73,0,600,3906600
20240630,3,7,43514,2807,408,202,5100,221921400
20240630,3,10,11017,175,124,0,6400,70508800
20240630,3,4,5795,0,58,0,12500,72437500
20240630,3,16,5225,0,22,0,600,3135000
20240630,4,10,33512,1309,234,0,6400,214476800
20240630,4,8,20123,800,187,0,4400,88541200
20240630,4,4,12542,159,52,0,12500,156775000
20240630,4,16,11725,0,87,0,600,7035000
20240630,4,3,3883,85,29,0,19000,73777000
20240630,5,10,18488,0,135,0,6400,118323200
20240630,5,8,12509,1013,71,0,4400,55039600
20240630,5,4,7212,424,36,0,12500,90150000
20240630,5,16,7163,192,36,0,600,4297800
20240630,5,3,2488,115,23,0,19000,47272000
20240630,6,9,120006,7211,1013,0,7800,936046800
20240630,6,10,39113,685,245,0,6400,250323200
20240630,6,16,22204,220,94,0,600,13322400
20240630,6,3,5907,544,59,0,19000,112233000
20240630,6,4,9749,641,115,0,12500,121862500
20240630,7,10,37471,0,296,0,6400,239814400
20240630,7,8,23707,996,218,0,4400,104310800
20240630,7,4,14776,49,84,0,12500,184700000
20240630,7,16,14759,423,107,0,600,8855400
20240630,7,3,4995,398,26,0,19000,94905000
20240630,8,10,26707,2206,316,0,6400,170924800
20240630,8,8,16652,1670,86,0,4400,73268800
20240630,8,4,9205,0,76,0,12500,115062500
20240630,8,16,9726,97,70,0,600,5835600
20240630,8,3,3311,193,31,0,19000,62909000
20240630,9,10,30670,0,334,0,6400,196288000
20240630,9,8,19996,0,236,0,4400,87982400
20240630,9,4,11708,0,81,0,12500,146350000
20240630,9,16,12118,543,69,0,600,7270800
20240630,9,3,3908,18,22,0,19000,74252000
20240630,10,10,31903,0,129,0,6400,204179200
20240630,10,8,20038,1254,86,0,4400,88167200
20240630,10,4,11790,461,91,0,12500,147375000
20240630,10,16,11519,111,66,0,600,6911400
20240630,10,3,3917,0,28,0,19000,74423000
20240630,11,10,49195,0,267,0,6400,314848000
20240630,11,8,30610,166,199,0,4400,134684000
20240630,11,4,19249,908,78,0,12500,240612500
20240630,11,16,19372,0,160,0,600,11623200
20240630,11,3,6395,0,31,0,19000,121505000
20240630,12,10,19651,0,149,0,6400,125766400
20240630,12,8,12429,291,103,0,4400,54687600
20240630,12,4,6981,0,59,0,12500,87262500
20240630,12,16,7544,634,46,0,600,4526400
20240630,12,3,2482,27,23,0,19000,47158000
20240630,13,13,12294,1056,115,0,2800,34423200
20240630,13,16,2910,9,23,0,600,1746000
20240630,13,10,917,0,8,0,6400,5868800
20240630,13,4,327,7,2,0,12500,4087500
20240630,14,12,24577,1157,221,0,3100,76188700
20240630,14,16,4277,64,34,0,600,2566200
20240630,14,4,1259,4,14,0,12500,15737500
20240630,14,18,1311,81,7,0,8500,11143500
20240630,15,11,20881,0,205,0,9200,192105200
20240630,15,12,4863,276,44,0,3100,15075300
20240630,15,16,12216,737,79,0,600,7329600
20240630,15,10,5719,320,37,0,6400,36601600
20240630,15,4,3937,61,43,0,12500,49212500
20240630,16,5,87858,0,1066,468,4200,369003600
20240630,16,3,3344,0,22,0,19000,63536000
20240630,16,4,6734,312,35,0,12500,84175000
20240630,16,10,4395,0,25,0,6400,28128000
20240630,16,16,7894,553,86,0,600,4736400
20240630,17,14,10270,1035,103,0,4600,47242000
20240630,17,5,3517,226,39,8,4200,14771400
20240630,17,16,1604,38,17,0,600,962400
20240630,17,4,956,0,8,0,12500,11950000
20240630,18,15,21590,0,130,0,11500,248285000
20240630,18,4,3968,302,21,0,12500,49600000
20240630,18,8,3773,55,38,0,4400,16601200
20240630,18,3,1857,0,8,0,19000,35283000
20240630,19,6,42197,847,372,84,5600,236303200
20240630,19,10,28796,1633,206,0,6400,184294400
20240630,19,16,15109,1605,163,0,600,9065400
20240630,19,4,4735,146,39,0,12500,59187500
20240630,19,3,1879,0,19,0,19000,35701000
20240630,19,7,2937,134,25,4,5100,14978700
20240630,20,10,12524,0,131,0,6400,80153600
20240630,20,8,8126,0,53,0,4400,35754400
20240630,20,4,4597,0,25,0,12500,57462500
20240630,20,16,4897,277,40,0,600,2938200
20240630,20,3,1649,34,15,0,19000,31331000
20240630,21,10,25231,0,126,0,6400,161478400
20240630,21,8,16206,969,87,0,4400,71306400
20240630,21,4,10011,753,99,0,12500,125137500
20240630,21,16,9237,61,90,0,600,5542200
20240630,21,3,3124,0,13,0,19000,59356000
20240630,22,10,12678,0,138,0,6400,81139200
20240630,22,16,12309,0,129,0,600,7385400
20240630,22,17,3852,0,22,0,900,3466800
20240630,22,4,2482,0,24,0,12500,31025000
20240630,23,1,3965,3,26,0,42000,166530000
20240630,23,2,10588,0,78,0,28000,296464000
20240630,23,3,14351,245,120,0,19000,272669000
20240630,23,8,13778,0,156,0,4400,60623200
20240630,23,17,4872,342,24,0,900,4384800
20240630,24,10,12187,0,56,0,6400,77996800
20240630,24,8,7975,473,34,0,4400,35090000
20240630,24,4,4870,315,47,0,12500,60875000
20240630,24,16,4839,258,43,0,600,2903400
20240630,24,3,1666,168,7,0,19000,31654000
20240731,1,7,84690,4439,1303,821,5100,431919000
20240731,1,9,33755,1056,368,0,7800,263289000
20240731,1,3,6722,251,70,0,19000,127718000
20240731,1,4,13265,316,58,0,12500,165812500
20240731,1,16,29688,732,175,0,600,17812800
20240731,2,7,66865,478,1012,385,5100,341011500
20240731,2,10,14298,616,143,0,6400,91507200
20240731,2,4,7471,0,82,0,12500,93387500
20240731,2,16,6556,111,66,0,600,3933600
20240731,3,7,41116,0,890,440,5100,209691600
20240731,3,10,12120,1244,141,0,6400,77568000
20240731,3,4,5799,34,30,0,12500,72487500
20240731,3,16,4934,0,48,0,600,2960400
20240731,4,10,31070,0,372,0,6400,198848000
20240731,4,8,20141,140,122,0,4400,88620400
20240731,4,4,11681,0,51,0,12500,146012500
20240731,4,16,12571,915,69,0,600,7542600
20240731,4,3,3931,91,43,0,19000,74689000
20240731,5,10,19205,810,93,0,6400,122912000
20240731,5,8,12566,123,66,0,4400,55290400
20240731,5,4,7586,442,68,0,12500,94825000
20240731,5,16,7367,248,44,0,600,4420200
20240731,5,3,2423,0,11,0,19000,46037000
20240731,6,9,114075,0,535,0,7800,889785000
20240731,6,10,40740,1986,359,0,6400,260736000
20240731,6,16,22369,261,96,0,600,13421400
20240731,6,3,5782,0,39,0,19000,109858000
20240731,6,4,9997,318,70,0,12500,124962500
20240731,7,10,37951,680,200,0,6400,242886400
20240731,7,8,23316,0,182,0,4400,102590400
20240731,7,4,14358,0,103,0,12500,179475000
20240731,7,16,14554,0,64,0,600,8732400
20240731,7,3,4650,0,47,0,19000,88350000
20240731,8,10,24606,0,154,0,6400,157478400
20240731,8,8,15912,0,110,0,4400,70012800
20240731,8,4,9962,861,104,0,12500,124525000
20240731,8,16,9404,0,68,0,600,5642400
20240731,8,3,3330,38,19,0,19000,63270000
20240731,9,10,31668,1276,278,0,6400,202675200
20240731,9,8,19321,0,225,0,4400,85012400
20240731,9,4,12083,508,133,0,12500,151037500
20240731,9,16,11953,0,80,0,600,7171800
20240731,9,3,3990,125,43,0,19000,75810000
20240731,10,10,30760,0,316,0,6400,196864000
20240731,10,8,20850,1044,232,0,4400,91740000
20240731,10,4,12399,697,88,0,12500,154987500
20240731,10,16,11573,101,47,0,600,6943800
20240731,10,3,3974,101,44,0,19000,75506000
20240731,11,10,52926,4047,316,0,6400,338726400
20240731,11,8,32512,2251,349,0,4400,143052800
20240731,11,4,19399,240,90,0,12500,242487500
20240731,11,16,19934,710,148,0,600,11960400
20240731,11,3,6252,0,34,0,19000,118788000
20240731,12,10,19698,268,221,0,6400,126067200
20240731,12,8,11951,0,93,0,4400,52584400
20240731,12,4,7205,260,36,0,12500,90062500
20240731,12,16,7013,0,77,0,600,4207800
20240731,12,3,2435,0,26,0,19000,46265000
20240731,13,13,12105,0,69,0,2800,33894000
20240731,13,16,2860,0,16,0,600,1716000
20240731,13,10,965,58,10,0,6400,6176000
20240731,13,4,331,6,2,0,12500,4137500
20240731,14,12,26298,1829,108,0,3100,81523800
20240731,14,16,4577,349,49,0,600,2746200
20240731,14,4,1254,0,5,0,12500,15675000
20240731,14,18,1270,0,11,0,8500,10795000
20240731,15,11,21829,1045,97,0,9200,200826800
20240731,15,12,5048,216,31,0,3100,15648800
20240731,15,16,11801,0,77,0,600,7080600
20240731,15,10,5699,16,36,0,6400,36473600
20240731,15,4,3942,36,31,0,12500,49275000
20240731,16,5,92936,7462,2384,1363,4200,390331200
20240731,16,3,3433,116,27,0,19000,65227000
20240731,16,4,6508,0,41,0,12500,81350000
20240731,16,10,4326,0,24,0,6400,27686400
20240731,16,16,7597,0,52,0,600,4558200
20240731,17,14,10532,353,91,0,4600,48447200
20240731,17,5,3554,103,66,41,4200,14926800
20240731,17,16,1668,78,14,0,600,1000800
20240731,17,4,986,35,5,0,12500,12325000
20240731,18,15,23264,1885,211,0,11500,267536000
20240731,18,4,3962,39,45,0,12500,49525000
20240731,18,8,3751,22,44,0,4400,16504400
20240731,18,3,1977,141,21,0,19000,37563000
20240731,19,6,44437,3144,904,439,5600,248847200
20240731,19,10,29608,1042,230,0,6400,189491200
20240731,19,16,15234,199,74,0,600,9140400
20240731,19,4,5083,386,38,0,12500,63537500
20240731,19,3,1941,74,12,0,19000,36879000
20240731,19,7,2823,0,33,12,5100,14397300
20240731,20,10,12782,368,110,0,6400,81804800
20240731,20,8,8192,160,94,0,4400,36044800
20240731,20,4,5009,450,38,0,12500,62612500
20240731,20,16,4740,0,44,0,600,2844000
20240731,20,3,1622,0,14,0,19000,30818000
20240731,21,10,25401,407,237,0,6400,162566400
20240731,21,8,16836,807,177,0,4400,74078400
20240731,21,4,9802,0,86,0,12500,122525000
20240731,21,16,9259,113,91,0,600,5555400
20240731,21,3,3221,114,17,0,19000,61199000
20240731,22,10,13275,702,105,0,6400,84960000
20240731,22,16,13050,891,150,0,600,7830000
20240731,22,17,3907,82,27,0,900,3516300
20240731,22,4,2644,184,22,0,12500,33050000
20240731,23,1,4017,83,31,0,42000,168714000
20240731,23,2,10992,464,60,0,28000,307776000
20240731,23,3,14131,0,119,0,19000,268489000
20240731,23,8,14255,636,159,0,4400,62722000
20240731,23,17,4900,75,47,0,900,4410000
20240731,24,10,12408,291,70,0,6400,79411200
20240731,24,8,8099,158,34,0,4400,35635600
20240731,24,4,4721,0,49,0,12500,59012500
20240731,24,16,4676,0,37,0,600,2805600
20240731,24,3,1562,0,11,0,19000,29678000
20240831,1,7,77739,0,1290,490,5100,396468900
20240831,1,9,32110,0,339,0,7800,250458000
20240831,1,3,6588,0,57,0,19000,125172000
20240831,1,4,12555,0,67,0,12500,156937500
20240831,1,16,28152,0,132,0,600,16891200
20240831,2,7,70940,5482,1407,559,5100,361794000
20240831,2,10,14994,821,125,0,6400,95961600
20240831,2,4,7580,188,79,0,12500,94750000
20240831,2,16,6997,475,34,0,600,4198200
20240831,3,7,44379,4003,740,320,5100,226332900
20240831,3,10,11470,0,134,0,6400,73408000
20240831,3,4,5970,200,29,0,12500,74625000
20240831,3,16,5183,295,46,0,600,3109800
20240831,4,10,33643,2959,386,0,6400,215315200
20240831,4,8,19709,0,101,0,4400,86719600
20240831,4,4,11902,322,101,0,12500,148775000
20240831,4,16,12638,216,149,0,600,7582800
20240831,4,3,4256,363,38,0,19000,80864000
20240831,5,10,20585,1548,168,0,6400,131744000
20240831,5,8,12643,213,136,0,4400,55629200
20240831,5,4,7008,0,46,0,12500,87600000
20240831,5,16,7220,0,44,0,600,4332000
20240831,5,3,2392,0,25,0,19000,45448000
20240831,6,9,119211,6496,1360,0,7800,929845800
20240831,6,10,37464,0,249,0,6400,239769600
20240831,6,16,22636,426,159,0,600,13581600
20240831,6,3,6176,432,38,0,19000,117344000
20240831,6,4,10199,281,79,0,12500,127487500
20240831,7,10,39369,1623,205,0,6400,251961600
20240831,7,8,23670,486,132,0,4400,104148000
20240831,7,4,14913,705,150,0,12500,186412500
20240831,7,16,15392,965,127,0,600,9235200
20240831,7,3,4716,121,55,0,19000,89604000
20240831,8,10,26634,2186,158,0,6400,170457600
20240831,8,8,16706,917,123,0,4400,73506400
20240831,8,4,10163,278,77,0,12500,127037500
20240831,8,16,10144,809,69,0,600,6086400
20240831,8,3,3390,79,19,0,19000,64410000
20240831,9,10,33999,2661,330,0,6400,217593600
20240831,9,8,20081,866,106,0,4400,88356400
20240831,9,4,12467,471,87,0,12500,155837500
20240831,9,16,12087,243,109,0,600,7252200
20240831,9,3,4042,80,28,0,19000,76798000
20240831,10,10,31202,717,275,0,6400,199692800
20240831,10,8,20862,214,202,0,4400,91792800
20240831,10,4,12646,300,53,0,12500,158075000
20240831,10,16,12324,878,127,0,600,7394400
20240831,10,3,4071,144,47,0,19000,77349000
20240831,11,10,52999,344,271,0,6400,339193600
20240831,11,8,32711,418,219,0,4400,143928400
20240831,11,4,20104,918,213,0,12500,251300000
20240831,11,16,19353,0,192,0,600,11611800
20240831,11,3,6277,55,30,0,19000,119263000
20240831,12,10,20349,830,179,0,6400,130233600
20240831,12,8,12587,753,117,0,4400,55382800
20240831,12,4,7605,470,70,0,12500,95062500
20240831,12,16,7710,750,53,0,600,4626000
20240831,12,3,2548,125,12,0,19000,48412000
20240831,13,13,12221,219,103,0,2800,34218800
20240831,13,16,2972,139,27,0,600,1783200
20240831,13,10,1027,74,12,0,6400,6572800
20240831,13,4,326,0,2,0,12500,4075000
20240831,14,12,25378,0,252,0,3100,78671800
20240831,14,16,4533,0,27,0,600,2719800
20240831,14,4,1294,55,15,0,12500,16175000
20240831,14,18,1316,57,11,0,8500,11186000
20240831,15,11,22340,721,210,0,9200,205528000
20240831,15,12,5004,0,39,0,3100,15512400
20240831,15,16,11731,25,95,0,600,7038600
20240831,15,10,6071,413,41,0,6400,38854400
20240831,15,4,3805,0,40,0,12500,47562500
20240831,16,5,93753,2580,1763,1049,4200,393762600
20240831,16,3,3545,145,33,0,19000,67355000
20240831,16,4,6738,272,42,0,12500,84225000
20240831,16,10,4640,366,52,0,6400,29696000
20240831,16,16,8086,554,65,0,600,4851600
20240831,17,14,10243,0,115,0,4600,47117800
20240831,17,5,3580,101,75,36,4200,15036000
20240831,17,16,1658,0,9,0,600,994800
20240831,17,4,1020,43,9,0,12500,12750000
20240831,18,15,23732,616,148,0,11500,272918000
20240831,18,4,4119,191,34,0,12500,51487500
20240831,18,8,3786,73,38,0,4400,16658400
20240831,18,3,1952,0,22,0,19000,37088000
20240831,19,6,41958,0,582,137,5600,234964800
20240831,19,10,30762,1490,336,0,6400,196876800
20240831,19,16,14301,0,92,0,600,8580600
20240831,19,4,4760,0,43,0,12500,59500000
20240831,19,3,1940,15,16,0,19000,36860000
