SnapshotDateKey,ItemKey,LocationKey,OnHandQty,OnOrderQty,ReorderPoint,UnitCostCredits,InventoryValueCredits,StockStatus
20230807,25,6,29,0,8,21500,623500,In Stock
20230807,25,11,35,0,9,21500,752500,In Stock
20230807,26,3,1167,0,349,310,361770,In Stock
20230807,27,1,160,0,66,2700,432000,In Stock
20230807,28,5,201,0,56,8900,1788900,In Stock
20230807,29,13,50,1373,251,430,21500,Reorder
20230807,29,2,450,0,243,430,193500,In Stock
20230807,30,5,1222,0,218,520,635440,In Stock
20230807,30,11,761,0,268,520,395720,In Stock
20230807,31,4,20,0,8,96000,1920000,In Stock
20230807,31,1,23,0,10,96000,2208000,In Stock
20230807,32,1,77,273,77,3400,261800,Reorder
20230807,32,4,141,0,51,3400,479400,In Stock
20230807,33,1,243,0,62,5900,1433700,In Stock
20230807,33,4,88,0,57,5900,519200,In Stock
20230807,33,14,152,0,60,5900,896800,In Stock
20230807,34,5,18,0,9,72000,1296000,In Stock
20230807,34,1,10,50,11,72000,720000,Reorder
20230807,34,4,18,0,10,72000,1296000,In Stock
20230807,35,2,114,4869,1017,45,5130,Reorder
20230807,35,11,3308,0,746,45,148860,In Stock
20230807,36,3,261,0,52,2300,600300,In Stock
20230807,36,13,262,0,69,2300,602600,In Stock
20230807,36,10,271,0,75,2300,623300,In Stock
20230807,37,11,978,0,225,1100,1075800,In Stock
20230807,38,10,451,0,380,1650,744150,Low
20230807,38,11,780,0,266,1650,1287000,In Stock
20230807,39,8,40,0,11,58000,2320000,In Stock
20230807,39,9,5,36,12,58000,290000,Reorder
20230807,40,9,22,372,49,3900,85800,Reorder
20230807,40,11,36,294,45,3900,140400,Reorder
20230814,1,7,1189,0,744,180,214020,In Stock
20230814,1,8,182,4883,972,180,32760,Reorder
20230814,2,4,5142,0,821,90,462780,In Stock
20230814,2,7,345,5482,819,90,31050,Reorder
20230814,2,9,672,4930,1122,90,60480,Reorder
20230814,3,6,1038,0,365,640,664320,In Stock
20230814,4,11,577,0,221,420,242340,In Stock
20230814,5,9,2963,0,797,75,222225,In Stock
20230814,5,8,2405,0,1066,75,180375,In Stock
20230814,5,7,2643,0,731,75,198225,In Stock
20230814,6,8,822,0,339,1200,986400,In Stock
20230814,6,7,121,1589,380,1200,145200,Reorder
20230814,6,9,622,0,339,1200,746400,In Stock
20230814,7,8,545,0,318,320,174400,In Stock
20230814,8,9,1928,0,827,140,269920,In Stock
20230814,8,7,3347,0,1114,140,468580,In Stock
20230814,8,8,1725,0,768,140,241500,In Stock
20230814,9,10,1351,0,802,60,81060,In Stock
20230814,9,13,1386,0,995,60,83160,In Stock
20230814,10,2,2025,0,1025,110,222750,In Stock
20230814,10,10,3660,0,957,110,402600,In Stock
20230814,10,11,3478,0,1085,110,382580,In Stock
20230814,11,14,46,285,76,4800,220800,Reorder
20230814,12,14,93,0,72,3100,288300,Low
20230814,13,14,34,358,49,9500,323000,Reorder
20230814,14,14,197,0,76,12400,2442800,In Stock
20230814,15,3,366,0,324,240,87840,Low
20230814,15,14,181,1442,220,240,43440,Reorder
20230814,16,14,540,0,382,1900,1026000,In Stock
20230814,17,10,125,0,74,7300,912500,In Stock
20230814,17,12,55,0,47,7300,401500,Low
20230814,17,6,228,0,64,7300,1664400,In Stock
20230814,18,12,167,0,74,18600,3106200,In Stock
20230814,18,2,199,0,76,18600,3701400,In Stock
20230814,19,3,306,0,70,5400,1652400,In Stock
20230814,19,11,171,0,75,5400,923400,In Stock
20230814,20,10,853,0,284,860,733580,In Stock
20230814,21,12,3405,0,1221,140,476700,In Stock
20230814,21,13,690,5419,860,140,96600,Reorder
20230814,22,2,547,0,366,980,536060,In Stock
20230814,22,11,338,0,257,980,331240,In Stock
20230814,22,12,498,0,263,980,488040,In Stock
20230814,23,11,209,0,55,6200,1295800,In Stock
20230814,24,11,2,54,10,44000,88000,Reorder
20230814,24,2,34,0,12,44000,1496000,In Stock
20230814,24,10,31,0,12,44000,1364000,In Stock
20230814,25,6,18,0,8,21500,387000,In Stock
20230814,25,11,26,0,9,21500,559000,In Stock
20230814,26,3,883,0,349,310,273730,In Stock
20230814,27,1,121,0,66,2700,326700,In Stock
20230814,28,5,132,0,56,8900,1174800,In Stock
20230814,29,13,1108,0,251,430,476440,In Stock
20230814,29,2,226,1665,243,430,97180,Reorder
20230814,30,5,958,0,218,520,498160,In Stock
20230814,30,11,623,0,268,520,323960,In Stock
20230814,31,4,10,0,8,96000,960000,Low
20230814,31,1,18,0,10,96000,1728000,In Stock
20230814,32,1,29,266,77,3400,98600,Reorder
20230814,32,4,114,0,51,3400,387600,In Stock
20230814,33,1,212,0,62,5900,1250800,In Stock
20230814,33,4,30,284,57,5900,177000,Reorder
20230814,33,14,81,0,60,5900,477900,In Stock
20230814,34,5,14,0,9,72000,1008000,In Stock
20230814,34,1,5,60,11,72000,360000,Reorder
20230814,34,4,10,32,10,72000,720000,Reorder
20230814,35,2,3206,0,1017,45,144270,In Stock
20230814,35,11,2852,0,746,45,128340,In Stock
20230814,36,3,212,0,52,2300,487600,In Stock
20230814,36,13,204,0,69,2300,469200,In Stock
20230814,36,10,225,0,75,2300,517500,In Stock
20230814,37,11,759,0,225,1100,834900,In Stock
20230814,38,10,180,1428,380,1650,297000,Reorder
20230814,38,11,582,0,266,1650,960300,In Stock
20230814,39,8,35,0,11,58000,2030000,In Stock
20230814,39,9,0,40,12,58000,0,Stockout
20230814,40,9,258,0,49,3900,1006200,In Stock
20230814,40,11,2,306,45,3900,7800,Reorder
20230821,1,7,344,4605,744,180,61920,Reorder
20230821,1,8,3778,0,972,180,680040,In Stock
20230821,2,4,4459,0,821,90,401310,In Stock
20230821,2,7,4675,0,819,90,420750,In Stock
20230821,2,9,225,5739,1122,90,20250,Reorder
20230821,3,6,708,0,365,640,453120,In Stock
20230821,4,11,242,0,221,420,101640,Low
20230821,5,9,2479,0,797,75,185925,In Stock
20230821,5,8,1797,0,1066,75,134775,In Stock
20230821,5,7,2209,0,731,75,165675,In Stock
20230821,6,8,676,0,339,1200,811200,In Stock
20230821,6,7,1077,0,380,1200,1292400,In Stock
20230821,6,9,411,0,339,1200,493200,Low
20230821,7,8,302,1278,318,320,96640,Reorder
20230821,8,9,1308,0,827,140,183120,In Stock
20230821,8,7,2906,0,1114,140,406840,In Stock
20230821,8,8,1074,0,768,140,150360,In Stock
20230821,9,10,821,0,802,60,49260,Low
20230821,9,13,318,6357,995,60,19080,Reorder
20230821,10,2,4631,0,1025,110,509410,In Stock
20230821,10,10,3238,0,957,110,356180,In Stock
20230821,10,11,2890,0,1085,110,317900,In Stock
20230821,11,14,2,298,76,4800,9600,Reorder
20230821,12,14,45,345,72,3100,139500,Reorder
20230821,13,14,272,0,49,9500,2584000,In Stock
20230821,14,14,127,0,76,12400,1574800,In Stock
20230821,15,3,43,1499,324,240,10320,Reorder
20230821,15,14,1091,0,220,240,261840,In Stock
20230821,16,14,357,1077,382,1900,678300,Reorder
20230821,17,10,175,0,74,7300,1277500,In Stock
20230821,17,12,9,360,47,7300,65700,Reorder
20230821,17,6,179,0,64,7300,1306700,In Stock
20230821,18,12,133,0,74,18600,2473800,In Stock
20230821,18,2,147,0,76,18600,2734200,In Stock
20230821,19,3,252,0,70,5400,1360800,In Stock
20230821,19,11,118,0,75,5400,637200,In Stock
20230821,20,10,658,0,284,860,565880,In Stock
20230821,21,12,2490,0,1221,140,348600,In Stock
20230821,21,13,4612,0,860,140,645680,In Stock
20230821,22,2,415,0,366,980,406700,Low
20230821,22,11,19,1936,257,980,18620,Reorder
20230821,22,12,271,0,263,980,265580,Low
20230821,23,11,144,0,55,6200,892800,In Stock
20230821,24,11,37,0,10,44000,1628000,In Stock
20230821,24,2,26,0,12,44000,1144000,In Stock
20230821,24,10,21,0,12,44000,924000,In Stock
20230821,25,6,12,0,8,21500,258000,In Stock
20230821,25,11,21,0,9,21500,451500,In Stock
20230821,26,3,581,0,349,310,180110,In Stock
20230821,27,1,243,0,66,2700,656100,In Stock
20230821,28,5,62,0,56,8900,551800,Low
20230821,29,13,884,0,251,430,380120,In Stock
20230821,29,2,1303,0,243,430,560290,In Stock
20230821,30,5,749,0,218,520,389480,In Stock
20230821,30,11,410,0,268,520,213200,In Stock
20230821,31,4,4,54,8,96000,384000,Reorder
20230821,31,1,10,38,10,96000,960000,Reorder
20230821,32,1,205,0,77,3400,697000,In Stock
20230821,32,4,73,0,51,3400,248200,In Stock
20230821,33,1,185,0,62,5900,1091500,In Stock
20230821,33,4,181,0,57,5900,1067900,In Stock
20230821,33,14,15,270,60,5900,88500,Reorder
20230821,34,5,5,48,9,72000,360000,Reorder
20230821,34,1,52,0,11,72000,3744000,In Stock
20230821,34,4,5,44,10,72000,360000,Reorder
20230821,35,2,2404,0,1017,45,108180,In Stock
20230821,35,11,1727,0,746,45,77715,In Stock
20230821,36,3,161,0,52,2300,370300,In Stock
20230821,36,13,138,0,69,2300,317400,In Stock
20230821,36,10,192,0,75,2300,441600,In Stock
20230821,37,11,585,0,225,1100,643500,In Stock
20230821,38,10,1125,0,380,1650,1856250,In Stock
20230821,38,11,398,0,266,1650,656700,In Stock
20230821,39,8,28,0,11,58000,1624000,In Stock
20230821,39,9,28,0,12,58000,1624000,In Stock
20230821,40,9,224,0,49,3900,873600,In Stock
20230821,40,11,201,0,45,3900,783900,In Stock
20230828,1,7,4385,0,744,180,789300,In Stock
20230828,1,8,3060,0,972,180,550800,In Stock
20230828,2,4,3708,0,821,90,333720,In Stock
20230828,2,7,3790,0,819,90,341100,In Stock
20230828,2,9,4254,0,1122,90,382860,In Stock
20230828,3,6,418,0,365,640,267520,Low
20230828,4,11,1426,0,221,420,598920,In Stock
20230828,5,9,2046,0,797,75,153450,In Stock
20230828,5,8,739,4311,1066,75,55425,Reorder
20230828,5,7,1742,0,731,75,130650,In Stock
20230828,6,8,386,0,339,1200,463200,Low
20230828,6,7,894,0,380,1200,1072800,In Stock
20230828,6,9,106,1462,339,1200,127200,Reorder
20230828,7,8,166,1237,318,320,53120,Reorder
20230828,8,9,797,5742,827,140,111580,Reorder
20230828,8,7,2273,0,1114,140,318220,In Stock
20230828,8,8,505,5270,768,140,70700,Reorder
20230828,9,10,364,4789,802,60,21840,Reorder
20230828,9,13,4202,0,995,60,252120,In Stock
20230828,10,2,3833,0,1025,110,421630,In Stock
20230828,10,10,2810,0,957,110,309100,In Stock
20230828,10,11,1989,0,1085,110,218790,In Stock
20230828,11,14,288,0,76,4800,1382400,In Stock
20230828,12,14,0,389,72,3100,0,Stockout
20230828,13,14,210,0,49,9500,1995000,In Stock
20230828,14,14,101,0,76,12400,1252400,In Stock
20230828,15,3,1112,0,324,240,266880,In Stock
20230828,15,14,819,0,220,240,196560,In Stock
20230828,16,14,203,1161,382,1900,385700,Reorder
20230828,17,10,131,0,74,7300,956300,In Stock
20230828,17,12,278,0,47,7300,2029400,In Stock
20230828,17,6,149,0,64,7300,1087700,In Stock
20230828,18,12,65,286,74,18600,1209000,Reorder
20230828,18,2,117,0,76,18600,2176200,In Stock
20230828,19,3,226,0,70,5400,1220400,In Stock
20230828,19,11,74,260,75,5400,399600,Reorder
20230828,20,10,520,0,284,860,447200,In Stock
20230828,21,12,1723,0,1221,140,241220,In Stock
20230828,21,13,3473,0,860,140,486220,In Stock
20230828,22,2,236,1413,366,980,231280,Reorder
20230828,22,11,1577,0,257,980,1545460,In Stock
20230828,22,12,1347,0,263,980,1320060,In Stock
20230828,23,11,82,0,55,6200,508400,In Stock
20230828,24,11,30,0,10,44000,1320000,In Stock
20230828,24,2,20,0,12,44000,880000,In Stock
20230828,24,10,15,0,12,44000,660000,Low
20230828,25,6,4,41,8,21500,86000,Reorder
20230828,25,11,14,0,9,21500,301000,In Stock
20230828,26,3,387,0,349,310,119970,Low
20230828,27,1,200,0,66,2700,540000,In Stock
20230828,28,5,33,279,56,8900,293700,Reorder
20230828,29,13,755,0,251,430,324650,In Stock
20230828,29,2,993,0,243,430,426990,In Stock
20230828,30,5,523,0,218,520,271960,In Stock
20230828,30,11,257,1097,268,520,133640,Reorder
20230828,31,4,41,0,8,96000,3936000,In Stock
20230828,31,1,33,0,10,96000,3168000,In Stock
20230828,32,1,168,0,77,3400,571200,In Stock
20230828,32,4,28,274,51,3400,95200,Reorder
20230828,33,1,135,0,62,5900,796500,In Stock
20230828,33,4,132,0,57,5900,778800,In Stock
20230828,33,14,207,0,60,5900,1221300,In Stock
20230828,34,5,1,61,9,72000,72000,Reorder
20230828,34,1,42,0,11,72000,3024000,In Stock
20230828,34,4,40,0,10,72000,2880000,In Stock
20230828,35,2,1551,0,1017,45,69795,In Stock
20230828,35,11,590,4096,746,45,26550,Reorder
20230828,36,3,134,0,52,2300,308200,In Stock
20230828,36,13,219,0,69,2300,503700,In Stock
20230828,36,10,124,0,75,2300,285200,In Stock
20230828,37,11,396,0,225,1100,435600,In Stock
20230828,38,10,804,0,380,1650,1326600,In Stock
20230828,38,11,266,1692,266,1650,438900,Reorder
20230828,39,8,19,0,11,58000,1102000,In Stock
20230828,39,9,23,0,12,58000,1334000,In Stock
20230828,40,9,192,0,49,3900,748800,In Stock
20230828,40,11,164,0,45,3900,639600,In Stock
20230904,1,7,3466,0,744,180,623880,In Stock
20230904,1,8,2112,0,972,180,380160,In Stock
20230904,2,4,2827,0,821,90,254430,In Stock
20230904,2,7,2797,0,819,90,251730,In Stock
20230904,2,9,3379,0,1122,90,304110,In Stock
20230904,3,6,258,1239,365,640,165120,Reorder
20230904,4,11,1200,0,221,420,504000,In Stock
20230904,5,9,1230,0,797,75,92250,In Stock
20230904,5,8,3938,0,1066,75,295350,In Stock
20230904,5,7,685,4992,731,75,51375,Reorder
20230904,6,8,261,1407,339,1200,313200,Reorder
20230904,6,7,668,0,380,1200,801600,In Stock
20230904,6,9,1268,0,339,1200,1521600,In Stock
20230904,7,8,1090,0,318,320,348800,In Stock
20230904,8,9,232,6054,827,140,32480,Reorder
20230904,8,7,4444,0,1114,140,622160,In Stock
20230904,8,8,4386,0,768,140,614040,In Stock
20230904,9,10,3543,0,802,60,212580,In Stock
20230904,9,13,3359,0,995,60,201540,In Stock
20230904,10,2,3377,0,1025,110,371470,In Stock
20230904,10,10,2325,0,957,110,255750,In Stock
20230904,10,11,1318,0,1085,110,144980,Low
20230904,11,14,254,0,76,4800,1219200,In Stock
20230904,12,14,263,0,72,3100,815300,In Stock
20230904,13,14,170,0,49,9500,1615000,In Stock
20230904,14,14,74,233,76,12400,917600,Reorder
20230904,15,3,837,0,324,240,200880,In Stock
20230904,15,14,675,0,220,240,162000,In Stock
20230904,16,14,43,1355,382,1900,81700,Reorder
20230904,17,10,83,0,74,7300,605900,Low
20230904,17,12,218,0,47,7300,1591400,In Stock
20230904,17,6,105,0,64,7300,766500,In Stock
20230904,18,12,36,259,74,18600,669600,Reorder
20230904,18,2,51,253,76,18600,948600,Reorder
20230904,19,3,163,0,70,5400,880200,In Stock
20230904,19,11,38,245,75,5400,205200,Reorder
20230904,20,10,190,1354,284,860,163400,Reorder
20230904,21,12,1209,3608,1221,140,169260,Reorder
20230904,21,13,2413,0,860,140,337820,In Stock
20230904,22,2,33,1740,366,980,32340,Reorder
20230904,22,11,1385,0,257,980,1357300,In Stock
20230904,22,12,1065,0,263,980,1043700,In Stock
20230904,23,11,57,0,55,6200,353400,Low
20230904,24,11,25,0,10,44000,1100000,In Stock
20230904,24,2,13,0,12,44000,572000,Low
20230904,24,10,7,58,12,44000,308000,Reorder
20230904,25,6,32,0,8,21500,688000,In Stock
20230904,25,11,9,58,9,21500,193500,Reorder
20230904,26,3,239,1058,349,310,74090,Reorder
20230904,27,1,174,0,66,2700,469800,In Stock
20230904,28,5,232,0,56,8900,2064800,In Stock
20230904,29,13,550,0,251,430,236500,In Stock
20230904,29,2,823,0,243,430,353890,In Stock
20230904,30,5,378,0,218,520,196560,In Stock
20230904,30,11,1044,0,268,520,542880,In Stock
20230904,31,4,33,0,8,96000,3168000,In Stock
20230904,31,1,27,0,10,96000,2592000,In Stock
20230904,32,1,133,0,77,3400,452200,In Stock
20230904,32,4,217,0,51,3400,737800,In Stock
20230904,33,1,93,0,62,5900,548700,In Stock
20230904,33,4,94,0,57,5900,554600,In Stock
20230904,33,14,153,0,60,5900,902700,In Stock
20230904,34,5,38,0,9,72000,2736000,In Stock
20230904,34,1,32,0,11,72000,2304000,In Stock
20230904,34,4,30,0,10,72000,2160000,In Stock
20230904,35,2,664,4355,1017,45,29880,Reorder
20230904,35,11,3631,0,746,45,163395,In Stock
20230904,36,3,77,0,52,2300,177100,In Stock
20230904,36,13,182,0,69,2300,418600,In Stock
20230904,36,10,94,0,75,2300,216200,Low
20230904,37,11,165,1301,225,1100,181500,Reorder
20230904,38,10,530,0,380,1650,874500,In Stock
20230904,38,11,1394,0,266,1650,2300100,In Stock
20230904,39,8,10,42,11,58000,580000,Reorder
20230904,39,9,16,0,12,58000,928000,In Stock
20230904,40,9,149,0,49,3900,581100,In Stock
20230904,40,11,94,0,45,3900,366600,In Stock
20230911,1,7,2748,0,744,180,494640,In Stock
20230911,1,8,1112,0,972,180,200160,Low
20230911,2,4,1877,0,821,90,168930,In Stock
20230911,2,7,2144,0,819,90,192960,In Stock
20230911,2,9,2414,0,1122,90,217260,In Stock
20230911,3,6,72,1258,365,640,46080,Reorder
20230911,4,11,1021,0,221,420,428820,In Stock
20230911,5,9,541,4763,797,75,40575,Reorder
20230911,5,8,2948,0,1066,75,221100,In Stock
20230911,5,7,4237,0,731,75,317775,In Stock
20230911,6,8,1443,0,339,1200,1731600,In Stock
20230911,6,7,378,1149,380,1200,453600,Reorder
20230911,6,9,1129,0,339,1200,1354800,In Stock
20230911,7,8,794,0,318,320,254080,In Stock
20230911,8,9,4409,0,827,140,617260,In Stock
20230911,8,7,3649,0,1114,140,510860,In Stock
20230911,8,8,3870,0,768,140,541800,In Stock
20230911,9,10,2760,0,802,60,165600,In Stock
20230911,9,13,2634,0,995,60,158040,In Stock
20230911,10,2,2790,0,1025,110,306900,In Stock
20230911,10,10,3895,0,957,110,428450,In Stock
20230911,10,11,456,6196,1085,110,50160,Reorder
20230911,11,14,222,0,76,4800,1065600,In Stock
20230911,12,14,224,0,72,3100,694400,In Stock
20230911,13,14,108,0,49,9500,1026000,In Stock
20230911,14,14,48,277,76,12400,595200,Reorder
20230911,15,3,612,0,324,240,146880,In Stock
20230911,15,14,394,0,220,240,94560,In Stock
20230911,16,14,1078,0,382,1900,2048200,In Stock
20230911,17,10,23,350,74,7300,167900,Reorder
20230911,17,12,164,0,47,7300,1197200,In Stock
20230911,17,6,75,0,64,7300,547500,Low
20230911,18,12,199,0,74,18600,3701400,In Stock
20230911,18,2,2,302,76,18600,37200,Reorder
20230911,19,3,100,0,70,5400,540000,In Stock
20230911,19,11,209,0,75,5400,1128600,In Stock
20230911,20,10,10,1466,284,860,8600,Reorder
20230911,21,12,651,4288,1221,140,91140,Reorder
20230911,21,13,1498,0,860,140,209720,In Stock
20230911,22,2,1465,0,366,980,1435700,In Stock
20230911,22,11,1213,0,257,980,1188740,In Stock
20230911,22,12,925,0,263,980,906500,In Stock
20230911,23,11,11,334,55,6200,68200,Reorder
20230911,24,11,20,0,10,44000,880000,In Stock
20230911,24,2,6,44,12,44000,264000,Reorder
20230911,24,10,2,64,12,44000,88000,Reorder
20230911,25,6,26,0,8,21500,559000,In Stock
20230911,25,11,3,59,9,21500,64500,Reorder
20230911,26,3,13,1345,349,310,4030,Reorder
20230911,27,1,121,0,66,2700,326700,In Stock
20230911,28,5,178,0,56,8900,1584200,In Stock
20230911,29,13,390,0,251,430,167700,In Stock
20230911,29,2,626,0,243,430,269180,In Stock
20230911,30,5,206,1808,218,520,107120,Reorder
20230911,30,11,755,0,268,520,392600,In Stock
20230911,31,4,26,0,8,96000,2496000,In Stock
20230911,31,1,23,0,10,96000,2208000,In Stock
20230911,32,1,76,256,77,3400,258400,Reorder
20230911,32,4,156,0,51,3400,530400,In Stock
20230911,33,1,50,274,62,5900,295000,Reorder
20230911,33,4,52,214,57,5900,306800,Reorder
20230911,33,14,83,0,60,5900,489700,In Stock
20230911,34,5,31,0,9,72000,2232000,In Stock
20230911,34,1,22,0,11,72000,1584000,In Stock
20230911,34,4,21,0,10,72000,1512000,In Stock
20230911,35,2,2864,0,1017,45,128880,In Stock
20230911,35,11,3156,0,746,45,142020,In Stock
20230911,36,3,39,360,52,2300,89700,Reorder
20230911,36,13,128,0,69,2300,294400,In Stock
20230911,36,10,40,266,75,2300,92000,Reorder
20230911,37,11,879,0,225,1100,966900,In Stock
20230911,38,10,195,1500,380,1650,321750,Reorder
20230911,38,11,1090,0,266,1650,1798500,In Stock
20230911,39,8,1,60,11,58000,58000,Reorder
20230911,39,9,10,37,12,58000,580000,Reorder
20230911,40,9,100,0,49,3900,390000,In Stock
20230911,40,11,48,0,45,3900,187200,Low
20230918,1,7,1672,0,744,180,300960,In Stock
20230918,1,8,567,4963,972,180,102060,Reorder
20230918,2,4,1165,0,821,90,104850,In Stock
20230918,2,7,1542,0,819,90,138780,In Stock
20230918,2,9,1551,0,1122,90,139590,In Stock
20230918,3,6,920,0,365,640,588800,In Stock
20230918,4,11,733,0,221,420,307860,In Stock
20230918,5,9,4814,0,797,75,361050,In Stock
20230918,5,8,1891,0,1066,75,141825,In Stock
20230918,5,7,3195,0,731,75,239625,In Stock
20230918,6,8,1309,0,339,1200,1570800,In Stock
20230918,6,7,211,1485,380,1200,253200,Reorder
20230918,6,9,853,0,339,1200,1023600,In Stock
20230918,7,8,548,0,318,320,175360,In Stock
20230918,8,9,3366,0,827,140,471240,In Stock
20230918,8,7,3138,0,1114,140,439320,In Stock
20230918,8,8,2863,0,768,140,400820,In Stock
20230918,9,10,1797,0,802,60,107820,In Stock
20230918,9,13,2155,0,995,60,129300,In Stock
20230918,10,2,2085,0,1025,110,229350,In Stock
20230918,10,10,3370,0,957,110,370700,In Stock
20230918,10,11,4011,0,1085,110,441210,In Stock
20230918,11,14,175,0,76,4800,840000,In Stock
20230918,12,14,161,0,72,3100,499100,In Stock
20230918,13,14,55,0,49,9500,522500,Low
20230918,14,14,271,0,76,12400,3360400,In Stock
20230918,15,3,319,1284,324,240,76560,Reorder
20230918,15,14,190,1609,220,240,45600,Reorder
20230918,16,14,753,0,382,1900,1430700,In Stock
20230918,17,10,231,0,74,7300,1686300,In Stock
20230918,17,12,121,0,47,7300,883300,In Stock
20230918,17,6,15,368,64,7300,109500,Reorder
20230918,18,12,171,0,74,18600,3180600,In Stock
20230918,18,2,259,0,76,18600,4817400,In Stock
20230918,19,3,31,348,70,5400,167400,Reorder
20230918,19,11,139,0,75,5400,750600,In Stock
20230918,20,10,939,0,284,860,807540,In Stock
20230918,21,12,3488,0,1221,140,488320,In Stock
20230918,21,13,981,0,860,140,137340,Low
20230918,22,2,1178,0,366,980,1154440,In Stock
20230918,22,11,1037,0,257,980,1016260,In Stock
20230918,22,12,654,0,263,980,640920,In Stock
20230918,23,11,287,0,55,6200,1779400,In Stock
20230918,24,11,10,43,10,44000,440000,Reorder
